station;date;time;Timestamp;prec;metp;pres
6069;05-03-2021;11;05-03-21 11:00;0;3.3;1017.8
6069;05-03-2021;12;05-03-21 12:00;0;4.2;1018.1
6069;05-03-2021;13;05-03-21 13:00;0;4.8;1017.9
6069;05-03-2021;14;05-03-21 14:00;0;4.9;1017.8
6069;05-03-2021;15;05-03-21 15:00;0;5;1018
6069;05-03-2021;16;05-03-21 16:00;0;4.8;1017.9
6069;05-03-2021;17;05-03-21 17:00;0;3.8;1018
6069;05-03-2021;18;05-03-21 18:00;0;2;1018.2
6069;05-03-2021;19;05-03-21 19:00;0;0.4;1018.4
6069;05-03-2021;20;05-03-21 20:00;0;-0.6;1018.4
6069;05-03-2021;21;05-03-21 21:00;0;-1.4;1018.5
6069;05-03-2021;22;05-03-21 22:00;0;-1.7;1018.4
6069;05-03-2021;23;05-03-21 23:00;0;-1.8;1018.3
6069;06-03-2021;0;06-03-21 00:00;0;-1.3;1018.2
6069;06-03-2021;1;06-03-21 01:00;0;-1.4;1018.1
6069;06-03-2021;2;06-03-21 02:00;0;-1.1;1017.7
6069;06-03-2021;3;06-03-21 03:00;0;0.3;1017.4
6069;06-03-2021;4;06-03-21 04:00;0;1.7;1017.1
6069;06-03-2021;5;06-03-21 05:00;0.2;2.7;1017.2
6069;06-03-2021;6;06-03-21 06:00;0;2.5;1017.2
6069;06-03-2021;7;06-03-21 07:00;0;2.2;1017.2
6069;06-03-2021;8;06-03-21 08:00;0;2.8;1017.3
6069;06-03-2021;9;06-03-21 09:00;0;3.6;1017.1
6069;06-03-2021;10;06-03-21 10:00;0;4.3;1017.1
6069;06-03-2021;11;06-03-21 11:00;0;4.4;1017
6069;06-03-2021;12;06-03-21 12:00;0;4;1016.5
6069;06-03-2021;13;06-03-21 13:00;0;4.7;1016.1
6069;06-03-2021;14;06-03-21 14:00;0;4.4;1015.5
6069;06-03-2021;15;06-03-21 15:00;0;4.1;1014.8
6069;06-03-2021;16;06-03-21 16:00;0;4.1;1014.2
6069;06-03-2021;17;06-03-21 17:00;0;3.7;1013.6
6069;06-03-2021;18;06-03-21 18:00;0;3.5;1013.4
6069;06-03-2021;19;06-03-21 19:00;0;3.6;1013
6069;06-03-2021;20;06-03-21 20:00;0;3.5;1012.4
6069;06-03-2021;21;06-03-21 21:00;0;3.3;1012.1
6069;06-03-2021;22;06-03-21 22:00;0;3.2;1011.6
6069;06-03-2021;23;06-03-21 23:00;0;3.2;1011.1
6069;07-03-2021;0;07-03-21 00:00;0;3.1;1010.4
6069;07-03-2021;1;07-03-21 01:00;0;3.3;1009.7
6069;07-03-2021;2;07-03-21 02:00;0;3.5;1008.9
6069;07-03-2021;3;07-03-21 03:00;0;3.6;1008.2
6069;07-03-2021;4;07-03-21 04:00;0;3.6;1007.8
6069;07-03-2021;5;07-03-21 05:00;0;3.5;1007.2
6069;07-03-2021;6;07-03-21 06:00;0;4;1006.8
6069;07-03-2021;7;07-03-21 07:00;0;4.4;1006.5
6069;07-03-2021;8;07-03-21 08:00;0;4.4;1007
6069;07-03-2021;9;07-03-21 09:00;0;4.2;1007.5
6069;07-03-2021;10;07-03-21 10:00;0;4.8;1007.5
6069;07-03-2021;11;07-03-21 11:00;0;5.2;1008
6069;07-03-2021;12;07-03-21 12:00;0;5.5;1008.3
6069;07-03-2021;13;07-03-21 13:00;0;5.3;1008.4
6069;07-03-2021;14;07-03-21 14:00;0;5.5;1008.5
6069;07-03-2021;15;07-03-21 15:00;0;5.3;1008.6
6069;07-03-2021;16;07-03-21 16:00;0;4.7;1008.9
6069;07-03-2021;17;07-03-21 17:00;0;3.1;1009.4
6069;07-03-2021;18;07-03-21 18:00;0;1.3;1010
6069;07-03-2021;19;07-03-21 19:00;0;-0.4;1010.4
6069;07-03-2021;20;07-03-21 20:00;0;-0.9;1010.8
6069;07-03-2021;21;07-03-21 21:00;0;-1.6;1011.3
6069;07-03-2021;22;07-03-21 22:00;0;-1.6;1011.6
6069;07-03-2021;23;07-03-21 23:00;0;-1.6;1011.9
6069;08-03-2021;0;08-03-21 00:00;0;-1.6;1012
6069;08-03-2021;1;08-03-21 01:00;0;-2.2;1012.1
6069;08-03-2021;2;08-03-21 02:00;0;-2.7;1012.3
6069;08-03-2021;3;08-03-21 03:00;0;-3.4;1012.2
6069;08-03-2021;4;08-03-21 04:00;0;-4;1012.4
6069;08-03-2021;5;08-03-21 05:00;0;-4.9;1012.8
6069;08-03-2021;6;08-03-21 06:00;0;-4.9;1013.2
6069;08-03-2021;7;08-03-21 07:00;0;-4.4;1013.6
6069;08-03-2021;8;08-03-21 08:00;0;-2.7;1014.5
6069;08-03-2021;9;08-03-21 09:00;0;-0.7;1014.9
6069;08-03-2021;10;08-03-21 10:00;0;1.5;1015.2
6069;08-03-2021;11;08-03-21 11:00;0;2.8;1015.3
6069;08-03-2021;12;08-03-21 12:00;0;3.5;1015.1
6069;08-03-2021;13;08-03-21 13:00;0;4.2;1014.6
6069;08-03-2021;14;08-03-21 14:00;0;4.7;1014
6069;08-03-2021;15;08-03-21 15:00;0;4.7;1013.8
6069;08-03-2021;16;08-03-21 16:00;0;4.4;1013.2
6069;08-03-2021;17;08-03-21 17:00;0;3.1;1012.8
6069;08-03-2021;18;08-03-21 18:00;0;0.5;1012.6
6069;08-03-2021;19;08-03-21 19:00;0;-0.4;1012.6
6069;08-03-2021;20;08-03-21 20:00;0;-1.3;1012.4
6069;08-03-2021;21;08-03-21 21:00;0;-2.3;1012.2
6069;08-03-2021;22;08-03-21 22:00;0;-2.9;1012
6069;08-03-2021;23;08-03-21 23:00;0;-3.5;1011.8
6069;09-03-2021;0;09-03-21 00:00;0;-3.8;1011.4
6069;09-03-2021;1;09-03-21 01:00;0;-4.2;1011
6069;09-03-2021;2;09-03-21 02:00;0;-4.2;1010.7
6069;09-03-2021;3;09-03-21 03:00;0;-4.5;1010.2
6069;09-03-2021;4;09-03-21 04:00;0;-4.7;1009.9
6069;09-03-2021;5;09-03-21 05:00;0;-5.4;1009.7
6069;09-03-2021;6;09-03-21 06:00;0;-5.9;1009.6
6069;09-03-2021;7;09-03-21 07:00;0;-4.8;1009.6
6069;09-03-2021;8;09-03-21 08:00;0;-2.4;1010.3
6069;09-03-2021;9;09-03-21 09:00;0;-0.1;1010.5
6069;09-03-2021;10;09-03-21 10:00;0;1.7;1010.5
6069;09-03-2021;11;09-03-21 11:00;0;3.5;1010.6
6069;09-03-2021;12;09-03-21 12:00;0;4.7;1010.3
6069;09-03-2021;13;09-03-21 13:00;0;5.4;1009.7
6069;09-03-2021;14;09-03-21 14:00;0;6.2;1009.3
6069;09-03-2021;15;09-03-21 15:00;0;6.3;1009.3
6069;09-03-2021;16;09-03-21 16:00;0;5.7;1009.2
6069;09-03-2021;17;09-03-21 17:00;0;4.4;1009
6069;09-03-2021;18;09-03-21 18:00;0;2.5;1009.2
6069;09-03-2021;19;09-03-21 19:00;0;1.1;1009.5
6069;09-03-2021;20;09-03-21 20:00;0;-0.7;1009.6
6069;09-03-2021;21;09-03-21 21:00;0;-1.3;1009.6
6069;09-03-2021;22;09-03-21 22:00;0;-1.3;1009.5
6069;09-03-2021;23;09-03-21 23:00;0;-1.9;1009.2
6069;10-03-2021;0;10-03-21 00:00;0;-2.7;1009.2
6069;10-03-2021;1;10-03-21 01:00;0;-3.4;1009.3
6069;10-03-2021;2;10-03-21 02:00;0;-3.4;1008.9
6069;10-03-2021;3;10-03-21 03:00;0;-3.8;1008.7
6069;10-03-2021;4;10-03-21 04:00;0;-3.6;1008.2
6069;10-03-2021;5;10-03-21 05:00;0;-3.3;1007.9
6069;10-03-2021;6;10-03-21 06:00;0;-3.1;1007.7
6069;10-03-2021;7;10-03-21 07:00;0;-2.5;1007.6
6069;10-03-2021;8;10-03-21 08:00;0;-1.1;1007.4
6069;10-03-2021;9;10-03-21 09:00;0;0;1006.8
6069;10-03-2021;10;10-03-21 10:00;0;1.2;1006.1
6069;10-03-2021;11;10-03-21 11:00;0;2.3;1005.6
6069;10-03-2021;12;10-03-21 12:00;0;3.7;1004.8
6069;10-03-2021;13;10-03-21 13:00;0;4.3;1003.7
6069;10-03-2021;14;10-03-21 14:00;0;4.1;1002.7
6069;10-03-2021;15;10-03-21 15:00;0;4;1002.1
6069;10-03-2021;16;10-03-21 16:00;0;2.8;1001.4
6069;10-03-2021;17;10-03-21 17:00;0.1;2.1;1000.2
6069;10-03-2021;18;10-03-21 18:00;0.2;1.6;999.2
6069;10-03-2021;19;10-03-21 19:00;0.3;1.8;998.2
6069;10-03-2021;20;10-03-21 20:00;0.3;2.1;996.9
6069;10-03-2021;21;10-03-21 21:00;0.4;2.5;995.4
6069;10-03-2021;22;10-03-21 22:00;0.6;2.7;993.8
6069;10-03-2021;23;10-03-21 23:00;0.5;2.7;991.4
6069;11-03-2021;0;11-03-21 00:00;0.9;2.8;989.6
6069;11-03-2021;1;11-03-21 01:00;1;3;987.8
6069;11-03-2021;2;11-03-21 02:00;1.4;2.8;985.5
6069;11-03-2021;3;11-03-21 03:00;0.9;2.3;983.2
6069;11-03-2021;4;11-03-21 04:00;1.6;1.7;981.2
6069;11-03-2021;5;11-03-21 05:00;0;1.9;979.7
6069;11-03-2021;6;11-03-21 06:00;0.2;2.2;978
6069;11-03-2021;7;11-03-21 07:00;0.2;2.8;976.4
6069;11-03-2021;8;11-03-21 08:00;0.4;3.7;975
6069;11-03-2021;9;11-03-21 09:00;3.1;4.6;974.2
6069;11-03-2021;10;11-03-21 10:00;3.4;5;973.1
6069;11-03-2021;11;11-03-21 11:00;1.3;6.6;972.1
6069;11-03-2021;12;11-03-21 12:00;0.8;6.9;971.4
6069;11-03-2021;13;11-03-21 13:00;1.3;6.9;970.7
6069;11-03-2021;14;11-03-21 14:00;0.5;6.7;970
6069;11-03-2021;15;11-03-21 15:00;0.2;6.6;969.5
6069;11-03-2021;16;11-03-21 16:00;0.1;6.3;969.5
6069;11-03-2021;17;11-03-21 17:00;0;6;969.8
6069;11-03-2021;18;11-03-21 18:00;1.1;5.6;971.2
6069;11-03-2021;19;11-03-21 19:00;1.3;5;973.3
6069;11-03-2021;20;11-03-21 20:00;0.1;4.8;974.6
6069;11-03-2021;21;11-03-21 21:00;0;4.5;975.2
6069;11-03-2021;22;11-03-21 22:00;0;4.4;976
6069;11-03-2021;23;11-03-21 23:00;0;4.6;976.8
6069;12-03-2021;0;12-03-21 00:00;0;4.8;977.4
6069;12-03-2021;1;12-03-21 01:00;0;4.7;978.1
6069;12-03-2021;2;12-03-21 02:00;0;4.8;978.5
6069;12-03-2021;3;12-03-21 03:00;0;4.6;978.7
6069;12-03-2021;4;12-03-21 04:00;0.1;4.6;979.2
6069;12-03-2021;5;12-03-21 05:00;0;4.5;979.8
6069;12-03-2021;6;12-03-21 06:00;0;4.3;980.7
6069;12-03-2021;7;12-03-21 07:00;0;3.8;981.4
6069;12-03-2021;8;12-03-21 08:00;0;4.1;982
6069;12-03-2021;9;12-03-21 09:00;0;3.8;982.5
6069;12-03-2021;10;12-03-21 10:00;0;4.5;983
6069;12-03-2021;11;12-03-21 11:00;0;5.2;983.4
6069;12-03-2021;12;12-03-21 12:00;0.3;5.5;983.6
6069;12-03-2021;13;12-03-21 13:00;0;5.8;983.8
6069;12-03-2021;14;12-03-21 14:00;0;5.1;984
6069;12-03-2021;15;12-03-21 15:00;0.2;4.7;983.9
6069;12-03-2021;16;12-03-21 16:00;0.3;4.8;983.8
6069;12-03-2021;17;12-03-21 17:00;0;4.9;983.4
6069;12-03-2021;18;12-03-21 18:00;0;4.3;983.2
6069;12-03-2021;19;12-03-21 19:00;0;3.5;982.8
6069;12-03-2021;20;12-03-21 20:00;0;3.2;982.5
6069;12-03-2021;21;12-03-21 21:00;0;2.8;982.2
6069;12-03-2021;22;12-03-21 22:00;0;3;982
6069;12-03-2021;23;12-03-21 23:00;0;3.2;981.9
6069;13-03-2021;0;13-03-21 00:00;0;3.2;981.8
6069;13-03-2021;1;13-03-21 01:00;0.1;2.8;981.6
6069;13-03-2021;2;13-03-21 02:00;0;2.5;981.4
6069;13-03-2021;3;13-03-21 03:00;0;2.9;981.2
6069;13-03-2021;4;13-03-21 04:00;0;3.5;981
6069;13-03-2021;5;13-03-21 05:00;0;3.6;980.7
6069;13-03-2021;6;13-03-21 06:00;0;3.2;980.2
6069;13-03-2021;7;13-03-21 07:00;0;2.6;979.6
6069;13-03-2021;8;13-03-21 08:00;0;2.7;979.1
6069;13-03-2021;9;13-03-21 09:00;0;3;978.5
6069;13-03-2021;10;13-03-21 10:00;0;3.7;977.6
6069;13-03-2021;11;13-03-21 11:00;0;4.5;976.3
6069;13-03-2021;12;13-03-21 12:00;0;4.2;975.3
6069;13-03-2021;13;13-03-21 13:00;0.9;3.7;974.4
6069;13-03-2021;14;13-03-21 14:00;1;2.5;973.7
6069;13-03-2021;15;13-03-21 15:00;1.3;1.7;973.3
6069;13-03-2021;16;13-03-21 16:00;0.7;1.8;973.1
6069;13-03-2021;17;13-03-21 17:00;0;2.6;973.2
6069;13-03-2021;18;13-03-21 18:00;0;2.6;973.4
6069;13-03-2021;19;13-03-21 19:00;0;2.7;974
6069;13-03-2021;20;13-03-21 20:00;0;2.6;974.8
6069;13-03-2021;21;13-03-21 21:00;0;2.3;975.4
6069;13-03-2021;22;13-03-21 22:00;0;2.2;976.2
6069;13-03-2021;23;13-03-21 23:00;0;2.2;977.1
6069;14-03-2021;0;14-03-21 00:00;0;2;978.1
6069;14-03-2021;1;14-03-21 01:00;0;1.8;979.3
6069;14-03-2021;2;14-03-21 02:00;0;1.6;980.9
6069;14-03-2021;3;14-03-21 03:00;0;2;982
6069;14-03-2021;4;14-03-21 04:00;0;2.3;983.1
6069;14-03-2021;5;14-03-21 05:00;0;2.5;984.4
6069;14-03-2021;6;14-03-21 06:00;0;2.7;985.6
6069;14-03-2021;7;14-03-21 07:00;0;2.3;986.5
6069;14-03-2021;8;14-03-21 08:00;0;2.7;987.8
6069;14-03-2021;9;14-03-21 09:00;0;3.2;988.5
6069;14-03-2021;10;14-03-21 10:00;0;5;989.2
6069;14-03-2021;11;14-03-21 11:00;0;5.9;989.2
6069;14-03-2021;12;14-03-21 12:00;0;6.3;989.3
6069;14-03-2021;13;14-03-21 13:00;0;6.4;989.4
6069;14-03-2021;14;14-03-21 14:00;0;6.4;989.5
6069;14-03-2021;15;14-03-21 15:00;0.2;6.1;989.6
6069;14-03-2021;16;14-03-21 16:00;0.3;5.7;989.7
6069;14-03-2021;17;14-03-21 17:00;0;5.3;989.8
6069;14-03-2021;18;14-03-21 18:00;0;4.8;989.9
6069;14-03-2021;19;14-03-21 19:00;0.2;4.4;989.9
6069;14-03-2021;20;14-03-21 20:00;0;4.3;989.8
6069;14-03-2021;21;14-03-21 21:00;0.1;4.3;989.4
6069;14-03-2021;22;14-03-21 22:00;0.2;4.2;989.2
6069;14-03-2021;23;14-03-21 23:00;0.4;4;988.9
6069;15-03-2021;0;15-03-21 00:00;0.1;4;988.3
6069;15-03-2021;1;15-03-21 01:00;0;4.2;987.7
6069;15-03-2021;2;15-03-21 02:00;0.3;4.2;987.3
6069;15-03-2021;3;15-03-21 03:00;0.3;3.9;986.7
6069;15-03-2021;4;15-03-21 04:00;0;3.9;986.3
6069;15-03-2021;5;15-03-21 05:00;0.1;3.8;986.6
6069;15-03-2021;6;15-03-21 06:00;0.2;3.9;987.2
6069;15-03-2021;7;15-03-21 07:00;0;4.1;988.1
6069;15-03-2021;8;15-03-21 08:00;0.1;4.2;989.4
6069;15-03-2021;9;15-03-21 09:00;0;4.4;990.8
6069;15-03-2021;10;15-03-21 10:00;0;4.5;992
6069;15-03-2021;11;15-03-21 11:00;0;4.6;993.1
6069;15-03-2021;12;15-03-21 12:00;0;4.2;994.4
6069;15-03-2021;13;15-03-21 13:00;0;4.1;995.5
6069;15-03-2021;14;15-03-21 14:00;0;5;996.5
6069;15-03-2021;15;15-03-21 15:00;0;5.9;997.4
6069;15-03-2021;16;15-03-21 16:00;0;5.8;998.5
6069;15-03-2021;17;15-03-21 17:00;0;4.8;999.4
6069;15-03-2021;18;15-03-21 18:00;0;3.5;1000.4
6069;15-03-2021;19;15-03-21 19:00;0;2.1;1001.4
6069;15-03-2021;20;15-03-21 20:00;0;1.8;1002.1
6069;15-03-2021;21;15-03-21 21:00;0;1.3;1002.7
6069;15-03-2021;22;15-03-21 22:00;0;0.8;1003.1
6069;15-03-2021;23;15-03-21 23:00;0;0.5;1003.4
6069;16-03-2021;0;16-03-21 00:00;0;0.5;1003.7
6069;16-03-2021;1;16-03-21 01:00;0;0.4;1004
6069;16-03-2021;2;16-03-21 02:00;0;0.2;1004.3
6069;16-03-2021;3;16-03-21 03:00;0;-0.3;1004.4
6069;16-03-2021;4;16-03-21 04:00;0;-1.4;1004.8
6069;16-03-2021;5;16-03-21 05:00;0;-1.6;1005.2
6069;16-03-2021;6;16-03-21 06:00;0;-1.3;1005.7
6069;16-03-2021;7;16-03-21 07:00;0;-1.6;1006.2
6069;16-03-2021;8;16-03-21 08:00;0;-1.1;1006.9
6069;16-03-2021;9;16-03-21 09:00;0;-0.3;1007.5
6069;16-03-2021;10;16-03-21 10:00;0;1.6;1008.1
6069;16-03-2021;11;16-03-21 11:00;0;4.6;1008.6
6069;16-03-2021;12;16-03-21 12:00;0;6.9;1008.6
6069;16-03-2021;13;16-03-21 13:00;0;8.3;1008.5
6069;16-03-2021;14;16-03-21 14:00;0;9.2;1008.3
6069;16-03-2021;15;16-03-21 15:00;0;8.9;1008.4
6069;16-03-2021;16;16-03-21 16:00;0;7.8;1008.5
6069;16-03-2021;17;16-03-21 17:00;0;6.5;1009
6069;16-03-2021;18;16-03-21 18:00;0;4.7;1009.6
6069;16-03-2021;19;16-03-21 19:00;0;4.1;1009.9
6069;16-03-2021;20;16-03-21 20:00;0;3.8;1010.1
6069;16-03-2021;21;16-03-21 21:00;0;2.9;1010.1
6069;16-03-2021;22;16-03-21 22:00;0;1.9;1010.7
6069;16-03-2021;23;16-03-21 23:00;0;1.3;1011
6069;17-03-2021;0;17-03-21 00:00;0;0.8;1011.4
6069;17-03-2021;1;17-03-21 01:00;0;0.6;1011.5
6069;17-03-2021;2;17-03-21 02:00;0;0.8;1011.6
6069;17-03-2021;3;17-03-21 03:00;0;0.6;1011.8
6069;17-03-2021;4;17-03-21 04:00;0;0.5;1012.1
6069;17-03-2021;5;17-03-21 05:00;0;0.5;1012.4
6069;17-03-2021;6;17-03-21 06:00;0;0.3;1012.8
6069;17-03-2021;7;17-03-21 07:00;0;0.6;1013.3
6069;17-03-2021;8;17-03-21 08:00;0;1.6;1014.1
6069;17-03-2021;9;17-03-21 09:00;0;3.6;1015
6069;17-03-2021;10;17-03-21 10:00;0;4.8;1015.3
6069;17-03-2021;11;17-03-21 11:00;0;5;1015.2
6069;17-03-2021;12;17-03-21 12:00;0;5.1;1015.6
6069;17-03-2021;13;17-03-21 13:00;0;5.5;1016.2
6069;17-03-2021;14;17-03-21 14:00;0;5.7;1016.5
6069;17-03-2021;15;17-03-21 15:00;0;5.6;1015.9
6069;17-03-2021;16;17-03-21 16:00;0;6.4;1016
6069;17-03-2021;17;17-03-21 17:00;0;5.9;1016.2
6069;17-03-2021;18;17-03-21 18:00;0;4.9;1016.4
6069;17-03-2021;19;17-03-21 19:00;0;3.6;1016.8
6069;17-03-2021;20;17-03-21 20:00;0;2.4;1016.6
6069;17-03-2021;21;17-03-21 21:00;0;0.9;1016.5
6069;17-03-2021;22;17-03-21 22:00;0;0.2;1016.2
6069;17-03-2021;23;17-03-21 23:00;0;0;1016.2
6069;18-03-2021;0;18-03-21 00:00;0;-0.5;1016
6069;18-03-2021;1;18-03-21 01:00;0;-1.1;1015.6
6069;18-03-2021;2;18-03-21 02:00;0;-1.2;1015.3
6069;18-03-2021;3;18-03-21 03:00;0;-1.1;1015
6069;18-03-2021;4;18-03-21 04:00;0;-1.6;1014.4
6069;18-03-2021;5;18-03-21 05:00;0;-1.7;1014.4
6069;18-03-2021;6;18-03-21 06:00;0;-1.7;1014.2
6069;18-03-2021;7;18-03-21 07:00;0;-1.3;1014.4
6069;18-03-2021;8;18-03-21 08:00;0;0;1014.7
6069;18-03-2021;9;18-03-21 09:00;0;1.7;1014.8
6069;18-03-2021;10;18-03-21 10:00;0;3.6;1014.7
6069;18-03-2021;11;18-03-21 11:00;0;4.7;1014.4
6069;18-03-2021;12;18-03-21 12:00;0;5.3;1013.8
6069;18-03-2021;13;18-03-21 13:00;0;5.9;1013.2
6069;18-03-2021;14;18-03-21 14:00;0;6.2;1012.8
6069;18-03-2021;15;18-03-21 15:00;0;5.9;1012.4
6069;18-03-2021;16;18-03-21 16:00;0;5.1;1012
6069;18-03-2021;17;18-03-21 17:00;0;4.4;1012
6069;18-03-2021;18;18-03-21 18:00;0;2.7;1012
6069;18-03-2021;19;18-03-21 19:00;0;1.3;1012
6069;18-03-2021;20;18-03-21 20:00;0;0.7;1012.3
6069;18-03-2021;21;18-03-21 21:00;0;0.4;1012.6
6069;18-03-2021;22;18-03-21 22:00;0;-0.5;1012.8
6069;18-03-2021;23;18-03-21 23:00;0;-1.1;1012.9
6069;19-03-2021;0;19-03-21 00:00;0;-1.1;1012.9
6069;19-03-2021;1;19-03-21 01:00;0;-0.6;1013.3
6069;19-03-2021;2;19-03-21 02:00;0;-0.1;1013.4
6069;19-03-2021;3;19-03-21 03:00;0;0.5;1013.6
6069;19-03-2021;4;19-03-21 04:00;0;1.1;1013.8
6069;19-03-2021;5;19-03-21 05:00;0;0.6;1014.4
6069;19-03-2021;6;19-03-21 06:00;0;0.5;1015.5
6069;19-03-2021;7;19-03-21 07:00;0;1;1017
6069;19-03-2021;8;19-03-21 08:00;0;1;1018.2
6069;19-03-2021;9;19-03-21 09:00;0;1.5;1019
6069;19-03-2021;10;19-03-21 10:00;0;1.7;1019.7
6069;19-03-2021;11;19-03-21 11:00;0.1;1.9;1020.4
6069;19-03-2021;12;19-03-21 12:00;0;2.3;1020.6
6069;19-03-2021;13;19-03-21 13:00;0;2.3;1020.6
6069;19-03-2021;14;19-03-21 14:00;0;2.4;1020.4
6069;19-03-2021;15;19-03-21 15:00;0;2.2;1020
6069;19-03-2021;16;19-03-21 16:00;0;2;1020
6069;19-03-2021;17;19-03-21 17:00;0;1.5;1019.9
6069;19-03-2021;18;19-03-21 18:00;0;0.6;1019.7
6069;19-03-2021;19;19-03-21 19:00;0;-1.1;1019.6
6069;19-03-2021;20;19-03-21 20:00;0;-1.8;1019.1
6069;19-03-2021;21;19-03-21 21:00;0;-2.1;1018.9
6069;19-03-2021;22;19-03-21 22:00;0;-1.6;1018.7
6069;19-03-2021;23;19-03-21 23:00;0;-1.3;1018.4
6069;20-03-2021;0;20-03-21 00:00;0;-1.9;1017.7
6069;20-03-2021;1;20-03-21 01:00;0;-1.5;1017.2
6069;20-03-2021;2;20-03-21 02:00;0;-1.3;1016.6
6069;20-03-2021;3;20-03-21 03:00;0;-0.8;1015.9
6069;20-03-2021;4;20-03-21 04:00;0;-0.1;1015.1
6069;20-03-2021;5;20-03-21 05:00;0;1;1014.4
6069;20-03-2021;6;20-03-21 06:00;0;1.2;1013.5
6069;20-03-2021;7;20-03-21 07:00;0;1.7;1012.9
6069;20-03-2021;8;20-03-21 08:00;0;2.4;1012.2
6069;20-03-2021;9;20-03-21 09:00;0.1;3.7;1011.6
6069;20-03-2021;10;20-03-21 10:00;0.2;4.7;1011.1
6069;20-03-2021;11;20-03-21 11:00;0.3;5.5;1010.5
6069;20-03-2021;12;20-03-21 12:00;0.1;5.5;1009.7
6069;20-03-2021;13;20-03-21 13:00;0.1;5.8;1008.8
6069;20-03-2021;14;20-03-21 14:00;0;6;1008
6069;20-03-2021;15;20-03-21 15:00;0;6.3;1007
6069;20-03-2021;16;20-03-21 16:00;0;6.6;1006.3
6069;20-03-2021;17;20-03-21 17:00;0;6.1;1005.8
6069;20-03-2021;18;20-03-21 18:00;0;5.5;1005.5
6069;20-03-2021;19;20-03-21 19:00;0;5.3;1004.8
6069;20-03-2021;20;20-03-21 20:00;0;5.2;1004
6069;20-03-2021;21;20-03-21 21:00;0.1;5.2;1003.6
6069;20-03-2021;22;20-03-21 22:00;0.1;5.2;1002.6
6069;20-03-2021;23;20-03-21 23:00;0.3;5.4;1001.5
6069;21-03-2021;0;21-03-21 00:00;0;5.6;1000.7
6069;21-03-2021;1;21-03-21 01:00;0;5.6;1000.6
6069;21-03-2021;2;21-03-21 02:00;0;5.1;1000.7
6069;21-03-2021;3;21-03-21 03:00;0;4;1001
6069;21-03-2021;4;21-03-21 04:00;0;3.6;1001.6
6069;21-03-2021;5;21-03-21 05:00;0;3.5;1002.5
6069;21-03-2021;6;21-03-21 06:00;0;3.3;1003.8
6069;21-03-2021;7;21-03-21 07:00;0;3.5;1004.8
6069;21-03-2021;8;21-03-21 08:00;0;4.2;1005.6
6069;21-03-2021;9;21-03-21 09:00;0;5.4;1006.4
6069;21-03-2021;10;21-03-21 10:00;0;6.7;1007.1
6069;21-03-2021;11;21-03-21 11:00;0;7.1;1007.4
6069;21-03-2021;12;21-03-21 12:00;0;7.4;1007.2
6069;21-03-2021;13;21-03-21 13:00;0;7.4;1006.9
6069;21-03-2021;14;21-03-21 14:00;0;6.8;1006.7
6069;21-03-2021;15;21-03-21 15:00;0;6.5;1006.4
6069;21-03-2021;16;21-03-21 16:00;0;5.8;1006.3
6069;21-03-2021;17;21-03-21 17:00;0;5.3;1006.6
6069;21-03-2021;18;21-03-21 18:00;0;4.1;1007
6069;21-03-2021;19;21-03-21 19:00;0;3.1;1007.4
6069;21-03-2021;20;21-03-21 20:00;0;2.3;1007.6
6069;21-03-2021;21;21-03-21 21:00;0;1.5;1007.8
6069;21-03-2021;22;21-03-21 22:00;0;1;1008
6069;21-03-2021;23;21-03-21 23:00;0;0.9;1008.4
6069;22-03-2021;0;22-03-21 00:00;0;0.8;1008.6
6069;22-03-2021;1;22-03-21 01:00;0;0.9;1008.6
6069;22-03-2021;2;22-03-21 02:00;0;1.1;1008.5
6069;22-03-2021;3;22-03-21 03:00;0;1;1008.4
6069;22-03-2021;4;22-03-21 04:00;0;0.4;1008.6
6069;22-03-2021;5;22-03-21 05:00;0;0;1008.9
6069;22-03-2021;6;22-03-21 06:00;0;0.2;1009
6069;22-03-2021;7;22-03-21 07:00;0;0.9;1009
6069;22-03-2021;8;22-03-21 08:00;0;2.9;1009.2
6069;22-03-2021;9;22-03-21 09:00;0;4.6;1009.4
6069;22-03-2021;10;22-03-21 10:00;0;5.7;1009.2
6069;22-03-2021;11;22-03-21 11:00;0;6.9;1009.2
6069;22-03-2021;12;22-03-21 12:00;0;7.3;1009.1
6069;22-03-2021;13;22-03-21 13:00;0.1;7.6;1009
6069;22-03-2021;14;22-03-21 14:00;0;7.7;1008.7
6069;22-03-2021;15;22-03-21 15:00;0;7.4;1008.6
6069;22-03-2021;16;22-03-21 16:00;0;7.1;1008.5
6069;22-03-2021;17;22-03-21 17:00;0;6.7;1008.6
6069;22-03-2021;18;22-03-21 18:00;0;6.2;1009
6069;22-03-2021;19;22-03-21 19:00;0;5.7;1009.3
6069;22-03-2021;20;22-03-21 20:00;0;4.8;1009.6
6069;22-03-2021;21;22-03-21 21:00;0;4.2;1009.6
6069;22-03-2021;22;22-03-21 22:00;0;4.5;1009.6
6069;22-03-2021;23;22-03-21 23:00;0;4.8;1009.7
6069;23-03-2021;0;23-03-21 00:00;0;4.9;1009.8
6069;23-03-2021;1;23-03-21 01:00;0;4.9;1009.6
6069;23-03-2021;2;23-03-21 02:00;0;4.8;1009.5
6069;23-03-2021;3;23-03-21 03:00;0;4.6;1009.4
6069;23-03-2021;4;23-03-21 04:00;0;4.5;1009.3
